TRANSACTION_ID,LINE_ITEM_ID,CUSTOMER_ID,TRANSACTION_DT,STORE_ID,CHANNEL_TYPE,PRODUCT_ID,QTY,UNIT_PRICE
C0000501060,1,18705,2018-05-13 04:53:00.000,,C,909,3,190.5
C0000501062,1,18776,2018-03-24 21:01:00.000,,C,908,8,82
C0000501066,1,18832,2018-04-13 20:29:00.000,,C,902,1,2.89
C0000501077,1,19072,2018-04-04 00:22:00.000,,C,902,5,2.89
C0000501079,1,19076,2018-05-04 02:44:00.000,,C,910,8,1.99
C0000501081,1,19090,2018-05-07 02:40:00.000,,C,901,1,2.15
C0000501084,1,19228,2018-03-26 01:42:00.000,,C,906,6,24.99
C0000501086,1,19256,2018-05-15 14:00:00.000,,C,901,1,2.15
C0000501088,1,19263,2018-04-12 12:10:00.000,,C,901,4,2.15
C0000501093,1,19320,2018-04-03 01:55:00.000,,C,902,4,2.89
C0000501096,1,19329,2018-05-15 01:11:00.000,,C,908,2,82
C0000501100,1,19428,2018-04-08 10:12:00.000,,C,904,3,5.89
C0000501101,1,19431,2018-03-22 04:03:00.000,,C,910,2,1.99
C0000501106,1,19517,2018-04-19 00:24:00.000,,C,902,4,2.89
C0000501108,1,19576,2018-03-25 06:04:00.000,,C,908,1,82
C0000501110,1,19587,2018-04-22 05:18:00.000,,C,904,1,5.89
C0000501115,1,19650,2018-05-06 10:57:00.000,,C,908,7,82
C0000501118,1,19745,2018-03-21 02:16:00.000,,C,908,2,82
C0000501119,1,19759,2018-04-09 23:40:00.000,,C,906,5,24.99
C0000501129,1,19928,2018-03-31 20:45:00.000,,C,903,5,299.99
C0000501131,1,19984,2018-03-21 03:11:00.000,,C,908,6,82
C0000501133,1,20045,2018-03-18 02:51:00.000,,C,908,8,82
C0000501138,1,20084,2018-04-18 07:08:00.000,,C,904,1,5.89
C0000501142,1,20134,2018-04-15 09:28:00.000,,C,905,3,399.89
C0000501144,1,20157,2018-05-15 05:20:00.000,,C,900,6,0.99
C0000501147,1,20216,2018-03-24 22:24:00.000,,C,911,8,80
C0000501150,1,20267,2018-03-28 07:54:00.000,,C,906,5,24.99
C0000501153,1,20317,2018-05-13 22:38:00.000,,C,911,3,80
C0000501156,1,20318,2018-04-13 11:58:00.000,,C,908,7,82
C0000501160,1,20348,2018-04-02 05:20:00.000,,C,900,8,0.99
C0000501164,1,20373,2018-04-22 11:30:00.000,,C,910,2,1.99
C0000501168,1,20392,2018-03-16 14:35:00.000,,C,909,8,190.5
C0000501181,1,20845,2018-04-24 08:52:00.000,,C,903,5,299.99
C0000501183,1,20853,2018-05-10 01:13:00.000,,C,908,3,82
C0000501185,1,20913,2018-04-08 04:19:00.000,,C,911,1,80
C0000501194,1,21068,2018-05-01 11:45:00.000,,C,907,1,89.99
C0000501201,1,21319,2018-05-05 07:27:00.000,,C,906,4,24.99
C0000501207,1,21364,2018-03-29 20:14:00.000,,C,901,6,2.15
C0000501209,1,21377,2018-03-17 09:28:00.000,,C,903,1,299.99
C0000501212,1,21491,2018-05-10 14:10:00.000,,C,910,6,1.99
C0000501219,1,21541,2018-05-04 03:13:00.000,,C,909,5,190.5
C0000501223,1,21631,2018-04-14 14:34:00.000,,C,907,3,89.99
C0000501224,1,21646,2018-03-26 09:59:00.000,,C,901,2,2.15
C0000501228,1,21883,2018-04-14 17:03:00.000,,C,900,4,0.99
C0000501232,1,21935,2018-05-05 01:53:00.000,,C,907,4,89.99
C0000501233,1,21990,2018-04-26 21:57:00.000,,C,907,6,89.99
C0000501235,1,22027,2018-04-07 12:03:00.000,,C,911,1,80
C0000501241,1,22151,2018-05-18 06:50:00.000,,C,906,7,24.99
C0000501244,1,22190,2018-03-26 08:34:00.000,,C,910,1,1.99
C0000501249,1,22276,2018-03-19 11:14:00.000,,C,911,6,80
C0000501251,1,22315,2018-05-03 17:53:00.000,,C,907,2,89.99
C0000501259,1,22550,2018-05-04 07:18:00.000,,C,903,2,299.99
C0000501261,1,22561,2018-05-02 19:42:00.000,,C,911,4,80
C0000501267,1,22693,2018-04-05 06:32:00.000,,C,908,5,82
C0000501269,1,22724,2018-04-13 04:43:00.000,,C,906,4,24.99
C0000501270,1,22769,2018-03-15 14:25:00.000,,C,903,3,299.99
C0000501273,1,22782,2018-03-23 01:46:00.000,,C,909,5,190.5
C0000501281,1,22907,2018-03-26 03:07:00.000,,C,907,8,89.99
C0000501286,1,22977,2018-04-15 19:56:00.000,,C,903,3,299.99
C0000501287,1,23020,2018-04-05 11:59:00.000,,C,900,4,0.99
C0000501290,1,23069,2018-03-29 12:53:00.000,,C,909,3,190.5
C0000501291,1,23095,2018-03-22 23:33:00.000,,C,901,5,2.15
C0000501294,1,23099,2018-04-13 03:25:00.000,,C,907,5,89.99
C0000501295,1,23185,2018-05-12 17:21:00.000,,C,905,2,399.89
C0000501297,1,23216,2018-04-20 07:12:00.000,,C,902,5,2.89
C0000501302,1,23481,2018-04-20 23:28:00.000,,C,910,8,1.99
C0000501305,1,23594,2018-04-22 11:55:00.000,,C,907,5,89.99
C0000501307,1,23598,2018-03-14 15:04:00.000,,C,910,1,1.99
C0000501310,1,23675,2018-04-03 02:39:00.000,,C,906,6,24.99
C0000501312,1,23676,2018-05-15 14:28:00.000,,C,902,6,2.89
C0000501313,1,23705,2018-04-02 10:23:00.000,,C,901,3,2.15
C0000501319,1,23738,2018-03-31 09:48:00.000,,C,910,8,1.99
C0000501330,1,23846,2018-04-19 11:48:00.000,,C,902,3,2.89
C0000501337,1,24154,2018-03-28 01:14:00.000,,C,901,4,2.15
C0000501339,1,24206,2018-05-02 05:15:00.000,,C,911,7,80
C0000501340,1,24224,2018-03-23 06:49:00.000,,C,905,2,399.89
C0000501345,1,24378,2018-05-06 14:46:00.000,,C,907,5,89.99
C0000501361,1,24489,2018-05-05 07:00:00.000,,C,910,6,1.99
C0000501363,1,24499,2018-04-29 04:42:00.000,,C,910,7,1.99
C0000501365,1,24515,2018-03-17 22:51:00.000,,C,903,6,299.99
C0000501369,1,24606,2018-04-15 11:23:00.000,,C,905,8,399.89
C0000501372,1,24611,2018-05-15 14:19:00.000,,C,901,6,2.15
C0000501375,1,24688,2018-05-01 18:52:00.000,,C,904,4,5.89
C0000501378,1,24691,2018-04-21 18:40:00.000,,C,902,7,2.89
C0000501381,1,24833,2018-04-26 00:47:00.000,,C,909,4,190.5
C0000501384,1,24871,2018-03-17 07:56:00.000,,C,910,4,1.99
C0000501394,1,25004,2018-04-03 07:32:00.000,,C,906,3,24.99
C0000501396,1,25006,2018-04-08 20:00:00.000,,C,906,5,24.99
C0000501399,1,25009,2018-03-23 19:22:00.000,,C,905,5,399.89
C0000501402,1,25013,2018-04-28 06:02:00.000,,C,906,1,24.99
C0000501404,1,25093,2018-04-11 15:24:00.000,,C,907,2,89.99
C0000501409,1,25156,2018-05-14 10:30:00.000,,C,906,6,24.99
C0000501417,1,25449,2018-05-15 03:01:00.000,,C,903,7,299.99
C0000501424,1,25515,2018-03-18 11:09:00.000,,C,908,1,82
C0000501426,1,25516,2018-03-31 15:32:00.000,,C,909,6,190.5
C0000501446,1,26089,2018-04-17 10:55:00.000,,C,901,1,2.15
C0000501455,1,26213,2018-04-27 04:07:00.000,,C,902,2,2.89
C0000501457,1,26271,2018-03-27 22:57:00.000,,C,911,6,80
C0000501458,1,26302,2018-04-07 17:31:00.000,,C,903,2,299.99
C0000501466,1,26412,2018-04-08 18:34:00.000,,C,906,4,24.99
C0000501468,1,26429,2018-03-14 21:35:00.000,,C,902,6,2.89
C0000501472,1,26432,2018-05-09 17:20:00.000,,C,905,8,399.89
C0000501478,1,26556,2018-05-10 16:25:00.000,,C,910,7,1.99
C0000501482,1,26673,2018-03-19 14:22:00.000,,C,900,4,0.99
C0000501486,1,26775,2018-04-08 11:56:00.000,,C,904,5,5.89
C0000501487,1,26801,2018-03-29 06:47:00.000,,C,903,1,299.99
C0000501491,1,26810,2018-05-04 05:56:00.000,,C,911,2,80
C0000501494,1,26850,2018-04-28 15:29:00.000,,C,911,4,80
C0000501500,1,26981,2018-03-25 01:41:00.000,,C,906,7,24.99
C0000501506,1,27072,2018-04-14 02:17:00.000,,C,905,3,399.89
C0000501510,1,27106,2018-04-17 06:20:00.000,,C,900,1,0.99
C0000501511,1,27129,2018-05-04 23:50:00.000,,C,902,7,2.89
C0000501515,1,27149,2018-04-17 17:13:00.000,,C,908,8,82
C0000501517,1,27218,2018-04-14 19:17:00.000,,C,908,4,82
C0000501520,1,27258,2018-05-13 18:15:00.000,,C,911,1,80
C0000501530,1,27309,2018-04-17 22:33:00.000,,C,911,2,80
C0000501537,1,27431,2018-03-30 21:07:00.000,,C,903,4,299.99
C0000501539,1,27436,2018-05-11 18:39:00.000,,C,904,5,5.89
C0000501543,1,27484,2018-03-27 21:03:00.000,,C,908,2,82
C0000501544,1,27522,2018-04-18 11:02:00.000,,C,905,5,399.89
C0000501546,1,27549,2018-05-05 13:34:00.000,,C,905,5,399.89
C0000501548,1,27604,2018-04-11 10:40:00.000,,C,906,6,24.99
C0000501553,1,27641,2018-03-23 13:09:00.000,,C,906,6,24.99
C0000501555,1,27654,2018-04-18 15:48:00.000,,C,911,6,80
C0000501557,1,27656,2018-04-29 14:51:00.000,,C,908,2,82
C0000501561,1,27712,2018-04-22 03:05:00.000,,C,906,5,24.99
C0000501563,1,27811,2018-03-26 05:29:00.000,,C,905,6,399.89
C0000501569,1,27878,2018-04-27 14:28:00.000,,C,903,1,299.99
C0000501572,1,27931,2018-04-12 16:46:00.000,,C,909,5,190.5
C0000501574,1,27972,2018-04-25 00:20:00.000,,C,906,6,24.99
C0000501577,1,28012,2018-05-10 14:22:00.000,,C,904,7,5.89
C0000501582,1,28088,2018-05-03 12:52:00.000,,C,910,5,1.99
C0000501584,1,28102,2018-04-18 11:19:00.000,,C,904,5,5.89
C0000501586,1,28168,2018-05-09 16:20:00.000,,C,903,2,299.99
C0000501588,1,28199,2018-04-08 22:16:00.000,,C,911,4,80
C0000501590,1,28207,2018-05-05 17:16:00.000,,C,901,2,2.15
C0000501593,1,28235,2018-05-03 16:57:00.000,,C,910,2,1.99
C0000501599,1,28387,2018-04-13 09:12:00.000,,C,906,1,24.99
C0000501604,1,28405,2018-04-30 20:47:00.000,,C,907,7,89.99
C0000501609,1,28643,2018-04-03 20:55:00.000,,C,909,4,190.5
C0000501610,1,28694,2018-04-19 18:46:00.000,,C,910,2,1.99
C0000501612,1,28715,2018-03-31 17:50:00.000,,C,909,5,190.5
C0000501617,1,28753,2018-03-30 12:27:00.000,,C,906,7,24.99
C0000501621,1,28863,2018-04-12 06:06:00.000,,C,909,2,190.5
C0000501624,1,28903,2018-03-17 16:41:00.000,,C,905,3,399.89
C0000501628,1,28934,2018-04-29 18:29:00.000,,C,903,7,299.99
C0000501631,1,28952,2018-03-14 07:09:00.000,,C,911,2,80
C0000501637,1,29128,2018-03-26 21:54:00.000,,C,906,6,24.99
C0000501642,1,29154,2018-05-01 00:55:00.000,,C,905,6,399.89
C0000501651,1,29261,2018-04-07 08:27:00.000,,C,909,3,190.5
C0000501656,1,29302,2018-04-05 16:57:00.000,,C,907,5,89.99
C0000501658,1,29309,2018-05-04 03:14:00.000,,C,906,7,24.99
C0000501664,1,29493,2018-04-11 21:28:00.000,,C,903,8,299.99
C0000501666,1,29499,2018-03-24 18:17:00.000,,C,904,6,5.89
C0000501668,1,29544,2018-03-28 10:56:00.000,,C,904,8,5.89
C0000501675,1,29618,2018-03-22 15:52:00.000,,C,903,6,299.99
C0000501677,1,29626,2018-04-13 08:08:00.000,,C,911,2,80
C0000501678,1,29665,2018-03-31 15:30:00.000,,C,911,5,80
C0000501686,1,29809,2018-04-13 14:21:00.000,,C,909,2,190.5
C0000501687,1,29821,2018-05-03 18:10:00.000,,C,907,4,89.99
C0000501693,1,29836,2018-04-28 07:12:00.000,,C,906,4,24.99
C0000501699,1,29888,2018-04-13 13:49:00.000,,C,911,4,80
C0000501703,1,29933,2018-04-22 10:38:00.000,,C,911,5,80
C0000501708,1,30021,2018-04-01 18:16:00.000,,C,910,8,1.99
C0000501720,1,30171,2018-05-08 03:09:00.000,,C,904,3,5.89
C0000501723,1,30187,2018-03-19 08:11:00.000,,C,907,6,89.99
C0000501729,1,30204,2018-05-16 07:01:00.000,,C,903,5,299.99
C0000501731,1,30304,2018-03-29 12:05:00.000,,C,900,1,0.99
C0000501734,1,30330,2018-04-24 18:59:00.000,,C,909,7,190.5
C0000501736,1,30365,2018-04-05 12:27:00.000,,C,900,1,0.99
C0000501741,1,30413,2018-04-21 09:05:00.000,,C,904,6,5.89
C0000501743,1,30484,2018-04-22 02:19:00.000,,C,904,7,5.89
C0000501745,1,30524,2018-03-20 00:00:00.000,,C,904,1,5.89
C0000501748,1,30680,2018-04-20 08:16:00.000,,C,904,4,5.89
C0000501751,1,30750,2018-04-20 22:10:00.000,,C,908,1,82
C0000501755,1,30818,2018-04-18 17:44:00.000,,C,907,7,89.99
C0000501756,1,30821,2018-04-11 05:37:00.000,,C,905,7,399.89
C0000501769,1,31056,2018-05-11 04:24:00.000,,C,904,6,5.89
C0000501772,1,31085,2018-05-10 22:41:00.000,,C,909,6,190.5
C0000501791,1,31377,2018-03-30 21:33:00.000,,C,901,5,2.15
C0000501796,1,31383,2018-04-18 07:07:00.000,,C,906,6,24.99
C0000501803,1,31563,2018-05-15 08:34:00.000,,C,901,3,2.15
C0000501808,1,31698,2018-03-30 22:46:00.000,,C,907,6,89.99
C0000501812,1,31800,2018-03-27 10:05:00.000,,C,905,3,399.89
C0000501820,1,31917,2018-05-11 01:35:00.000,,C,907,8,89.99
C0000501822,1,31952,2018-04-20 09:38:00.000,,C,911,3,80
C0000501826,1,31993,2018-03-28 11:51:00.000,,C,904,5,5.89
C0000501835,1,32342,2018-05-07 00:07:00.000,,C,900,7,0.99
C0000501838,1,32381,2018-04-25 23:11:00.000,,C,911,1,80
C0000501840,1,32401,2018-04-07 06:52:00.000,,C,910,5,1.99
C0000501843,1,32536,2018-04-19 12:37:00.000,,C,908,8,82
C0000501849,1,32604,2018-04-11 13:14:00.000,,C,911,1,80
C0000501853,1,32699,2018-05-04 08:24:00.000,,C,901,5,2.15
C0000501856,1,32713,2018-04-05 09:56:00.000,,C,901,3,2.15
C0000501858,1,32749,2018-05-11 04:15:00.000,,C,910,4,1.99
C0000501865,1,32869,2018-04-11 19:34:00.000,,C,906,6,24.99
C0000501869,1,32923,2018-04-19 04:58:00.000,,C,909,7,190.5
C0000501877,1,33068,2018-04-14 16:14:00.000,,C,900,5,0.99
C0000501884,1,33169,2018-04-09 12:15:00.000,,C,901,2,2.15
C0000501885,1,33192,2018-04-24 11:21:00.000,,C,907,8,89.99
C0000501888,1,33205,2018-03-16 01:33:00.000,,C,909,7,190.5
C0000501892,1,33209,2018-05-14 05:58:00.000,,C,905,8,399.89
C0000501895,1,33299,2018-03-23 18:37:00.000,,C,908,1,82
C0000501899,1,33389,2018-05-05 15:17:00.000,,C,900,1,0.99
C0000501902,1,33427,2018-05-15 18:03:00.000,,C,904,7,5.89
C0000501907,1,33504,2018-04-19 17:42:00.000,,C,909,3,190.5
C0000501909,1,33546,2018-04-09 08:23:00.000,,C,910,3,1.99
C0000501914,1,33598,2018-03-26 01:52:00.000,,C,908,4,82
C0000501916,1,33601,2018-04-09 06:07:00.000,,C,903,6,299.99
C0000501918,1,33605,2018-04-18 06:18:00.000,,C,905,3,399.89
C0000501923,1,33756,2018-03-25 17:10:00.000,,C,906,1,24.99
C0000501925,1,33797,2018-04-24 04:42:00.000,,C,908,2,82
C0000501929,1,33805,2018-04-30 21:53:00.000,,C,902,3,2.89
C0000501933,1,33866,2018-04-10 00:00:00.000,,C,910,3,1.99
C0000501936,1,33903,2018-03-29 15:26:00.000,,C,908,2,82
C0000501937,1,33915,2018-04-17 19:36:00.000,,C,903,6,299.99
C0000501944,1,33958,2018-04-17 03:08:00.000,,C,909,7,190.5
C0000501946,1,33965,2018-03-31 19:44:00.000,,C,911,2,80
C0000501947,1,33999,2018-05-06 10:15:00.000,,C,903,3,299.99
C0000501953,1,34079,2018-04-27 01:58:00.000,,C,900,4,0.99
C0000501959,1,34242,2018-05-08 23:39:00.000,,C,905,4,399.89
C0000501969,1,34377,2018-04-07 10:12:00.000,,C,904,6,5.89
C0000501976,1,34428,2018-05-01 11:22:00.000,,C,902,1,2.89
C0000501982,1,34542,2018-05-14 02:13:00.000,,C,910,5,1.99
C0000501988,1,34577,2018-04-13 05:39:00.000,,C,910,5,1.99
C0000501989,1,34651,2018-04-15 12:22:00.000,,C,911,1,80
C0000501994,1,34841,2018-05-09 14:38:00.000,,C,908,6,82
C0000501998,1,34976,2018-03-15 04:07:00.000,,C,904,6,5.89
C0000501999,1,35098,2018-03-19 05:17:00.000,,C,906,2,24.99
C0000502005,1,35193,2018-03-24 05:37:00.000,,C,911,7,80
C0000502009,1,35229,2018-05-10 23:06:00.000,,C,903,2,299.99
C0000502014,1,35397,2018-05-11 17:15:00.000,,C,902,8,2.89
C0000502015,1,35489,2018-04-15 13:30:00.000,,C,900,7,0.99
C0000502026,1,35667,2018-03-24 12:41:00.000,,C,905,7,399.89
C0000502028,1,35671,2018-04-28 12:16:00.000,,C,908,7,82
C0000502031,1,35750,2018-04-25 19:12:00.000,,C,909,5,190.5
C0000502033,1,35818,2018-03-23 19:27:00.000,,C,906,1,24.99
C0000502039,1,35936,2018-03-24 02:20:00.000,,C,909,4,190.5
C0000502044,1,35960,2018-03-19 00:02:00.000,,C,910,7,1.99
C0000502049,1,36097,2018-03-27 19:53:00.000,,C,902,2,2.89
C0000502051,1,36113,2018-04-21 07:37:00.000,,C,903,8,299.99
C0000502055,1,36150,2018-05-06 13:08:00.000,,C,906,1,24.99
C0000502057,1,36197,2018-03-26 23:53:00.000,,C,905,8,399.89
C0000502061,1,36291,2018-04-07 04:56:00.000,,C,906,5,24.99
C0000502065,1,36387,2018-05-12 19:22:00.000,,C,911,1,80
C0000502079,1,36706,2018-04-30 14:57:00.000,,C,903,5,299.99
C0000502086,1,36798,2018-05-15 19:12:00.000,,C,901,4,2.15
C0000502087,1,36802,2018-03-29 12:19:00.000,,C,900,6,0.99
C0000502090,1,36821,2018-03-16 23:14:00.000,,C,906,4,24.99
C0000502093,1,36880,2018-04-04 21:30:00.000,,C,907,7,89.99
C0000502100,1,36944,2018-04-08 10:31:00.000,,C,908,8,82
C0000502102,1,37033,2018-04-16 05:57:00.000,,C,909,3,190.5
C0000502111,1,37253,2018-05-03 19:49:00.000,,C,909,7,190.5
C0000502112,1,37285,2018-03-13 16:25:00.000,,C,902,4,2.89
C0000502113,1,37290,2018-03-31 17:59:00.000,,C,902,6,2.89
C0000502114,1,37298,2018-05-10 21:22:00.000,,C,910,1,1.99
C0000502115,1,37339,2018-04-21 19:50:00.000,,C,900,1,0.99
C0000502122,1,37434,2018-04-17 09:16:00.000,,C,910,4,1.99
C0000502138,1,37640,2018-04-28 19:01:00.000,,C,909,5,190.5
C0000502139,1,37642,2018-04-05 22:04:00.000,,C,908,3,82
C0000502141,1,37713,2018-03-28 01:16:00.000,,C,911,6,80
C0000502144,1,37722,2018-04-13 03:17:00.000,,C,903,3,299.99
C0000502148,1,37738,2018-04-22 18:03:00.000,,C,900,2,0.99
C0000502153,1,37778,2018-05-13 17:58:00.000,,C,909,5,190.5
C0000502154,1,37833,2018-04-06 06:47:00.000,,C,909,2,190.5
C0000502160,1,37938,2018-04-16 18:13:00.000,,C,910,3,1.99
C0000502163,1,37979,2018-04-02 02:03:00.000,,C,904,7,5.89
C0000502166,1,37980,2018-03-18 08:28:00.000,,C,908,1,82
C0000502167,1,37995,2018-04-24 21:07:00.000,,C,908,8,82
C0000502169,1,38069,2018-04-01 07:57:00.000,,C,904,2,5.89
C0000502173,1,38160,2018-04-20 20:24:00.000,,C,910,1,1.99
C0000502175,1,38165,2018-03-14 17:56:00.000,,C,907,8,89.99
C0000502177,1,38203,2018-05-04 16:54:00.000,,C,907,6,89.99
C0000502179,1,38221,2018-04-15 10:12:00.000,,C,910,7,1.99
C0000502181,1,38332,2018-03-22 08:37:00.000,,C,907,5,89.99
C0000502182,1,38379,2018-05-01 04:29:00.000,,C,910,4,1.99
C0000502183,1,38413,2018-03-29 20:14:00.000,,C,900,1,0.99
C0000502184,1,38434,2018-04-21 07:32:00.000,,C,910,1,1.99
C0000502186,1,38487,2018-04-22 10:36:00.000,,C,901,7,2.15
C0000502188,1,38507,2018-03-26 23:55:00.000,,C,900,6,0.99
C0000502193,1,38626,2018-04-16 06:47:00.000,,C,909,1,190.5
C0000502196,1,38693,2018-03-14 14:18:00.000,,C,900,5,0.99
C0000502199,1,38695,2018-03-19 19:23:00.000,,C,907,8,89.99
C0000502202,1,38699,2018-03-22 15:36:00.000,,C,908,6,82
C0000502206,1,38702,2018-03-17 15:03:00.000,,C,910,3,1.99
C0000502208,1,38713,2018-04-15 23:56:00.000,,C,908,3,82
C0000502213,1,38881,2018-03-24 15:18:00.000,,C,900,8,0.99
C0000502216,1,38957,2018-04-29 00:02:00.000,,C,905,1,399.89
C0000502219,1,38992,2018-05-12 23:02:00.000,,C,904,3,5.89
C0000502222,1,38998,2018-05-03 17:20:00.000,,C,902,8,2.89
C0000502224,1,39004,2018-04-27 21:54:00.000,,C,905,5,399.89
C0000502227,1,39028,2018-04-21 12:42:00.000,,C,910,3,1.99
C0000502229,1,39036,2018-04-29 13:06:00.000,,C,909,2,190.5
C0000502233,1,39080,2018-03-25 07:16:00.000,,C,910,8,1.99
C0000502235,1,39081,2018-04-06 20:56:00.000,,C,904,7,5.89
C0000502238,1,39241,2018-04-26 11:33:00.000,,C,904,3,5.89
C0000502239,1,39298,2018-04-07 02:15:00.000,,C,902,4,2.89
C0000502243,1,39403,2018-04-21 01:22:00.000,,C,901,2,2.15
C0000502245,1,39435,2018-05-13 19:18:00.000,,C,903,8,299.99
C0000502248,1,39557,2018-05-16 03:00:00.000,,C,904,8,5.89
C0000502249,1,39565,2018-03-23 02:08:00.000,,C,901,6,2.15
C0000502250,1,39591,2018-05-08 11:25:00.000,,C,907,2,89.99
C0000502251,1,39615,2018-04-22 13:34:00.000,,C,909,5,190.5
C0000502255,1,39675,2018-04-25 05:02:00.000,,C,910,3,1.99
C0000502259,1,39753,2018-04-02 21:48:00.000,,C,901,1,2.15
C0000502264,1,39817,2018-04-03 07:45:00.000,,C,905,8,399.89
C0000502265,1,39923,2018-05-04 15:27:00.000,,C,909,3,190.5
C0000502269,1,39998,2018-03-18 16:10:00.000,,C,906,4,24.99
C0000502272,1,40002,2018-04-13 08:29:00.000,,C,908,1,82
C0000502273,1,40009,2018-04-29 05:00:00.000,,C,906,4,24.99
C0000502276,1,40075,2018-04-26 05:02:00.000,,C,910,6,1.99
C0000502284,1,40152,2018-05-12 15:09:00.000,,C,903,1,299.99
C0000502290,1,40432,2018-03-24 02:28:00.000,,C,910,1,1.99
C0000502298,1,40510,2018-04-27 16:29:00.000,,C,910,5,1.99
C0000502310,1,40734,2018-04-21 11:00:00.000,,C,900,8,0.99
C0000502314,1,40832,2018-04-12 14:25:00.000,,C,903,3,299.99
C0000502318,1,40837,2018-03-31 03:15:00.000,,C,908,7,82
C0000502320,1,40909,2018-05-14 18:20:00.000,,C,908,6,82
C0000502327,1,40963,2018-03-29 10:02:00.000,,C,906,3,24.99
C0000502329,1,41029,2018-03-25 03:45:00.000,,C,906,8,24.99
C0000502331,1,41032,2018-05-08 12:19:00.000,,C,904,7,5.89
C0000502335,1,41094,2018-04-09 01:47:00.000,,C,908,7,82
C0000502336,1,41225,2018-04-09 13:59:00.000,,C,911,7,80
C0000502338,1,41287,2018-04-29 19:24:00.000,,C,908,6,82
C0000502343,1,41393,2018-03-14 05:39:00.000,,C,910,8,1.99
C0000502345,1,41427,2018-04-14 20:22:00.000,,C,900,4,0.99
C0000502346,1,41483,2018-04-08 21:59:00.000,,C,902,2,2.89
C0000502350,1,41506,2018-05-17 17:38:00.000,,C,904,5,5.89
C0000502363,1,41649,2018-04-27 00:22:00.000,,C,903,1,299.99
C0000502367,1,41697,2018-04-18 11:18:00.000,,C,900,3,0.99
C0000502372,1,41721,2018-04-19 06:06:00.000,,C,905,7,399.89
C0000502374,1,41746,2018-05-02 07:11:00.000,,C,902,2,2.89
C0000502380,1,41835,2018-05-05 03:13:00.000,,C,906,4,24.99
C0000502385,1,41928,2018-04-20 21:36:00.000,,C,908,1,82
C0000502391,1,42108,2018-04-17 05:04:00.000,,C,910,2,1.99
C0000502392,1,42114,2018-03-28 15:08:00.000,,C,904,8,5.89
C0000502397,1,42135,2018-05-07 07:27:00.000,,C,900,3,0.99
C0000502401,1,42240,2018-05-04 14:23:00.000,,C,908,2,82
C0000502406,1,42270,2018-05-15 02:54:00.000,,C,906,2,24.99
C0000502413,1,42483,2018-04-26 22:12:00.000,,C,908,6,82
C0000502415,1,42486,2018-04-16 02:43:00.000,,C,900,6,0.99
C0000502420,1,42537,2018-04-06 03:48:00.000,,C,910,5,1.99
C0000502422,1,42574,2018-03-21 16:20:00.000,,C,903,7,299.99
C0000502423,1,42593,2018-05-14 06:26:00.000,,C,903,5,299.99
C0000502436,1,42760,2018-04-12 04:19:00.000,,C,910,7,1.99
C0000502442,1,42777,2018-03-30 03:40:00.000,,C,910,8,1.99
C0000502447,1,43074,2018-05-04 03:54:00.000,,C,904,7,5.89
C0000502450,1,43098,2018-04-23 00:10:00.000,,C,901,7,2.15
C0000502451,1,43101,2018-05-03 21:24:00.000,,C,907,6,89.99
C0000502453,1,43102,2018-05-13 22:19:00.000,,C,905,2,399.89
C0000502454,1,43110,2018-04-30 22:43:00.000,,C,907,5,89.99
C0000502457,1,43161,2018-04-24 23:47:00.000,,C,905,6,399.89
C0000502463,1,43308,2018-04-13 15:11:00.000,,C,902,8,2.89
C0000502465,1,43315,2018-05-13 03:48:00.000,,C,901,8,2.15
C0000502474,1,43450,2018-05-01 08:55:00.000,,C,901,1,2.15
C0000502478,1,43510,2018-05-01 15:01:00.000,,C,901,5,2.15
C0000502479,1,43535,2018-04-02 05:15:00.000,,C,900,2,0.99
C0000502482,1,43536,2018-04-16 11:55:00.000,,C,909,4,190.5
C0000502492,1,43667,2018-03-27 09:09:00.000,,C,908,2,82
C0000502494,1,43760,2018-03-26 02:56:00.000,,C,903,3,299.99
C0000502498,1,43809,2018-03-25 11:53:00.000,,C,911,6,80
C0000502501,1,43824,2018-04-05 12:29:00.000,,C,911,1,80
C0000502503,1,43842,2018-04-03 14:03:00.000,,C,907,5,89.99
C0000502506,1,43859,2018-04-29 13:31:00.000,,C,903,8,299.99
C0000502510,1,43995,2018-04-30 10:22:00.000,,C,910,4,1.99
C0000502516,1,44074,2018-04-27 04:12:00.000,,C,911,4,80
C0000502518,1,44082,2018-05-14 18:48:00.000,,C,909,5,190.5
C0000502522,1,44189,2018-05-01 20:48:00.000,,C,904,8,5.89
C0000502524,1,44219,2018-03-25 01:33:00.000,,C,910,7,1.99
C0000502527,1,44256,2018-05-04 10:43:00.000,,C,904,3,5.89
C0000502535,1,44374,2018-04-04 05:27:00.000,,C,905,4,399.89
C0000502539,1,44407,2018-04-27 10:28:00.000,,C,906,1,24.99
C0000502541,1,44488,2018-04-28 06:47:00.000,,C,903,8,299.99
C0000502555,1,44680,2018-04-08 16:28:00.000,,C,906,7,24.99
C0000502560,1,44722,2018-03-22 19:34:00.000,,C,908,3,82
C0000502565,1,44773,2018-04-08 01:46:00.000,,C,911,8,80
C0000502570,1,44802,2018-04-03 16:20:00.000,,C,911,8,80
C0000502573,1,44845,2018-03-17 20:21:00.000,,C,904,5,5.89
C0000502576,1,44849,2018-03-16 13:45:00.000,,C,904,4,5.89
